rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor
RGI60-06.00423,2000-01-01_2010-01-01,5543000.0,-0.7354,0.2541,6,False
RGI60-06.00423,2000-01-01_2020-01-01,5543000.0,-0.4047,0.1387,6,False
RGI60-06.00423,2010-01-01_2020-01-01,5543000.0,-0.0739,0.272,6,False
RGI60-06.00424,2000-01-01_2010-01-01,319463000.0,-0.7027,0.1422,6,False
RGI60-06.00424,2000-01-01_2020-01-01,319463000.0,-0.7179,0.0875,6,False
RGI60-06.00424,2010-01-01_2020-01-01,319463000.0,-0.733,0.1176,6,False
RGI60-06.00425,2000-01-01_2010-01-01,7119000.0,0.0632,0.2447,6,False
RGI60-06.00425,2000-01-01_2020-01-01,7119000.0,-0.2087,0.1337,6,False
RGI60-06.00425,2010-01-01_2020-01-01,7119000.0,-0.4806,0.2801,6,False
RGI60-06.00426,2000-01-01_2010-01-01,69000.0,-0.5573,0.4834,6,False
RGI60-06.00426,2000-01-01_2020-01-01,69000.0,-0.1154,0.2349,6,False
RGI60-06.00426,2010-01-01_2020-01-01,69000.0,0.3265,0.4692,6,False
RGI60-06.00427,2000-01-01_2010-01-01,4916000.0,-0.1016,0.2493,6,False
RGI60-06.00427,2000-01-01_2020-01-01,4916000.0,-0.1495,0.1364,6,False
RGI60-06.00427,2010-01-01_2020-01-01,4916000.0,-0.1974,0.2833,6,False
RGI60-06.00428,2000-01-01_2010-01-01,4499000.0,0.05,0.2641,6,False
RGI60-06.00428,2000-01-01_2020-01-01,4499000.0,-0.2813,0.141,6,False
RGI60-06.00428,2010-01-01_2020-01-01,4499000.0,-0.6125,0.3029,6,False
RGI60-06.00429,2000-01-01_2010-01-01,6146000.0,-0.0786,0.2595,6,False
RGI60-06.00429,2000-01-01_2020-01-01,6146000.0,-0.3096,0.1388,6,False
RGI60-06.00429,2010-01-01_2020-01-01,6146000.0,-0.5405,0.2925,6,False
RGI60-06.00430,2000-01-01_2010-01-01,3438000.0,-1.0331,0.2807,6,False
RGI60-06.00430,2000-01-01_2020-01-01,3438000.0,-0.9191,0.1594,6,False
RGI60-06.00430,2010-01-01_2020-01-01,3438000.0,-0.8051,0.2863,6,False
RGI60-06.00431,2000-01-01_2010-01-01,4219000.0,-0.2825,0.2798,6,False
RGI60-06.00431,2000-01-01_2020-01-01,4219000.0,-0.232,0.1407,6,False
RGI60-06.00431,2010-01-01_2020-01-01,4219000.0,-0.1816,0.2578,6,False
RGI60-06.00432,2000-01-01_2010-01-01,212000.0,-0.9184,0.4578,6,False
RGI60-06.00432,2000-01-01_2020-01-01,212000.0,-0.2098,0.2233,6,False
RGI60-06.00432,2010-01-01_2020-01-01,212000.0,0.4988,0.4215,6,False
RGI60-06.00433,2000-01-01_2010-01-01,424000.0,-1.2061,0.3843,6,False
RGI60-06.00433,2000-01-01_2020-01-01,424000.0,-0.6531,0.2059,6,False
RGI60-06.00433,2010-01-01_2020-01-01,424000.0,-0.1001,0.3449,6,False
RGI60-06.00434,2000-01-01_2010-01-01,1757000.0,-0.6857,0.3037,6,False
RGI60-06.00434,2000-01-01_2020-01-01,1757000.0,-0.196,0.1612,6,False
RGI60-06.00434,2010-01-01_2020-01-01,1757000.0,0.2937,0.3024,6,False
RGI60-06.00435,2000-01-01_2010-01-01,3700000.0,-0.3217,0.2546,6,False
RGI60-06.00435,2000-01-01_2020-01-01,3700000.0,-0.2226,0.1368,6,False
RGI60-06.00435,2010-01-01_2020-01-01,3700000.0,-0.1234,0.2484,6,False
RGI60-06.00436,2000-01-01_2010-01-01,2112000.0,-1.0365,0.3172,6,False
RGI60-06.00436,2000-01-01_2020-01-01,2112000.0,-0.7266,0.1784,6,False
RGI60-06.00436,2010-01-01_2020-01-01,2112000.0,-0.4167,0.289,6,False
RGI60-06.00437,2000-01-01_2010-01-01,2022000.0,-0.8128,0.2637,6,False
RGI60-06.00437,2000-01-01_2020-01-01,2022000.0,-0.5878,0.1433,6,False
RGI60-06.00437,2010-01-01_2020-01-01,2022000.0,-0.3629,0.2451,6,False
RGI60-06.00438,2000-01-01_2010-01-01,220000.0,-0.7877,0.4248,6,False
RGI60-06.00438,2000-01-01_2020-01-01,220000.0,-0.6003,0.2547,6,False
RGI60-06.00438,2010-01-01_2020-01-01,220000.0,-0.4129,0.3995,6,False
RGI60-06.00439,2000-01-01_2010-01-01,2929000.0,-0.6578,0.2923,6,False
RGI60-06.00439,2000-01-01_2020-01-01,2929000.0,-0.3893,0.1394,6,False
RGI60-06.00439,2010-01-01_2020-01-01,2929000.0,-0.1208,0.2763,6,False
RGI60-06.00440,2000-01-01_2010-01-01,2505000.0,0.14,0.2558,6,False
RGI60-06.00440,2000-01-01_2020-01-01,2505000.0,-0.069,0.1312,6,False
RGI60-06.00440,2010-01-01_2020-01-01,2505000.0,-0.2781,0.2438,6,False
RGI60-06.00441,2000-01-01_2010-01-01,1832000.0,-1.2343,0.3251,6,False
RGI60-06.00441,2000-01-01_2020-01-01,1832000.0,-0.7339,0.1823,6,False
RGI60-06.00441,2010-01-01_2020-01-01,1832000.0,-0.2336,0.2791,6,False
RGI60-06.00442,2000-01-01_2010-01-01,1599000.0,-1.1487,0.3573,6,False
RGI60-06.00442,2000-01-01_2020-01-01,1599000.0,-0.7727,0.2105,6,False
RGI60-06.00442,2010-01-01_2020-01-01,1599000.0,-0.3967,0.2832,6,False
RGI60-06.00443,2000-01-01_2010-01-01,271069000.0,-1.8546,0.1941,6,False
RGI60-06.00443,2000-01-01_2020-01-01,271069000.0,-1.8648,0.153,6,False
RGI60-06.00443,2010-01-01_2020-01-01,271069000.0,-1.875,0.1742,6,False
RGI60-06.00444,2000-01-01_2010-01-01,1761000.0,-0.5937,0.2775,6,False
RGI60-06.00444,2000-01-01_2020-01-01,1761000.0,-0.2624,0.139,6,False
RGI60-06.00444,2010-01-01_2020-01-01,1761000.0,0.0689,0.2663,6,False
RGI60-06.00445,2000-01-01_2010-01-01,16734000.0,-0.3792,0.2191,6,False
RGI60-06.00445,2000-01-01_2020-01-01,16734000.0,-0.5627,0.1255,6,False
RGI60-06.00445,2010-01-01_2020-01-01,16734000.0,-0.7462,0.2568,6,False
RGI60-06.00446,2000-01-01_2010-01-01,2040000.0,0.0012,0.2497,6,False
RGI60-06.00446,2000-01-01_2020-01-01,2040000.0,0.0122,0.129,6,False
RGI60-06.00446,2010-01-01_2020-01-01,2040000.0,0.0231,0.243,6,False
RGI60-06.00447,2000-01-01_2010-01-01,1807000.0,-0.1944,0.3048,6,False
RGI60-06.00447,2000-01-01_2020-01-01,1807000.0,-0.2595,0.1537,6,False
RGI60-06.00447,2010-01-01_2020-01-01,1807000.0,-0.3246,0.2959,6,False
RGI60-06.00448,2000-01-01_2010-01-01,1740000.0,-0.8542,0.2936,6,False
RGI60-06.00448,2000-01-01_2020-01-01,1740000.0,-0.6893,0.1641,6,False
RGI60-06.00448,2010-01-01_2020-01-01,1740000.0,-0.5244,0.2983,6,False
RGI60-06.00449,2000-01-01_2010-01-01,68000.0,-0.2785,0.5054,6,False
RGI60-06.00449,2000-01-01_2020-01-01,68000.0,-0.1674,0.2611,6,False
RGI60-06.00449,2010-01-01_2020-01-01,68000.0,-0.0562,0.4539,6,False
RGI60-06.00450,2000-01-01_2010-01-01,1595000.0,0.0341,0.2908,6,False
RGI60-06.00450,2000-01-01_2020-01-01,1595000.0,-0.0521,0.1391,6,False
RGI60-06.00450,2010-01-01_2020-01-01,1595000.0,-0.1384,0.286,6,False
RGI60-06.00451,2000-01-01_2010-01-01,1223000.0,-1.1503,0.3212,6,False
RGI60-06.00451,2000-01-01_2020-01-01,1223000.0,-0.7274,0.1811,6,False
RGI60-06.00451,2010-01-01_2020-01-01,1223000.0,-0.3045,0.2937,6,False
RGI60-06.00452,2000-01-01_2010-01-01,237000.0,-0.7222,0.3854,6,False
RGI60-06.00452,2000-01-01_2020-01-01,237000.0,-0.0441,0.1768,6,False
RGI60-06.00452,2010-01-01_2020-01-01,237000.0,0.634,0.3606,6,False
RGI60-06.00453,2000-01-01_2010-01-01,4502000.0,-0.0195,0.262,6,False
RGI60-06.00453,2000-01-01_2020-01-01,4502000.0,-0.3222,0.1423,6,False
RGI60-06.00453,2010-01-01_2020-01-01,4502000.0,-0.6248,0.3005,6,False
RGI60-06.00454,2000-01-01_2010-01-01,1107000.0,-0.0793,0.2717,6,False
RGI60-06.00454,2000-01-01_2020-01-01,1107000.0,0.0593,0.1402,6,False
RGI60-06.00454,2010-01-01_2020-01-01,1107000.0,0.1978,0.2626,6,False
RGI60-06.00455,2000-01-01_2010-01-01,1034000.0,-1.0906,0.3252,6,False
RGI60-06.00455,2000-01-01_2020-01-01,1034000.0,-0.4966,0.1624,6,False
RGI60-06.00455,2010-01-01_2020-01-01,1034000.0,0.0974,0.2903,6,False
RGI60-06.00456,2000-01-01_2010-01-01,684000.0,-0.3614,0.3054,6,False
RGI60-06.00456,2000-01-01_2020-01-01,684000.0,-0.2359,0.1624,6,False
RGI60-06.00456,2010-01-01_2020-01-01,684000.0,-0.1104,0.286,6,False
RGI60-06.00457,2000-01-01_2010-01-01,836000.0,-0.3894,0.2889,6,False
RGI60-06.00457,2000-01-01_2020-01-01,836000.0,-0.2242,0.143,6,False
RGI60-06.00457,2010-01-01_2020-01-01,836000.0,-0.0591,0.2781,6,False
RGI60-06.00458,2000-01-01_2010-01-01,706000.0,-0.5297,0.2926,6,False
RGI60-06.00458,2000-01-01_2020-01-01,706000.0,-0.2613,0.1572,6,False
RGI60-06.00458,2010-01-01_2020-01-01,706000.0,0.0071,0.3029,6,False
RGI60-06.00459,2000-01-01_2010-01-01,57000.0,-0.9065,0.7908,6,False
RGI60-06.00459,2000-01-01_2020-01-01,57000.0,-0.3999,0.3744,6,False
RGI60-06.00459,2010-01-01_2020-01-01,57000.0,0.1066,0.4529,6,False
RGI60-06.00460,2000-01-01_2010-01-01,983000.0,-0.2652,0.3065,6,False
RGI60-06.00460,2000-01-01_2020-01-01,983000.0,-0.1788,0.1475,6,False
RGI60-06.00460,2010-01-01_2020-01-01,983000.0,-0.0923,0.293,6,False
RGI60-06.00461,2000-01-01_2010-01-01,809000.0,0.2113,0.2768,6,False
RGI60-06.00461,2000-01-01_2020-01-01,809000.0,0.1572,0.1441,6,False
RGI60-06.00461,2010-01-01_2020-01-01,809000.0,0.1031,0.2688,6,False
RGI60-06.00462,2000-01-01_2010-01-01,871000.0,-0.6728,0.3132,6,False
RGI60-06.00462,2000-01-01_2020-01-01,871000.0,-0.6729,0.1878,6,False
RGI60-06.00462,2010-01-01_2020-01-01,871000.0,-0.6729,0.2995,6,False
RGI60-06.00463,2000-01-01_2010-01-01,101000.0,-0.8667,0.529,6,False
RGI60-06.00463,2000-01-01_2020-01-01,101000.0,0.0775,0.2484,6,False
RGI60-06.00463,2010-01-01_2020-01-01,101000.0,1.0218,0.5521,6,False
RGI60-06.00465,2000-01-01_2010-01-01,212267000.0,-0.8685,0.1672,6,False
RGI60-06.00465,2000-01-01_2020-01-01,212267000.0,-0.6718,0.0951,6,False
RGI60-06.00465,2010-01-01_2020-01-01,212267000.0,-0.475,0.147,6,False
RGI60-06.00466,2000-01-01_2010-01-01,240050000.0,-0.9263,0.1691,6,False
RGI60-06.00466,2000-01-01_2020-01-01,240050000.0,-0.6404,0.0927,6,False
RGI60-06.00466,2010-01-01_2020-01-01,240050000.0,-0.3546,0.1418,6,False
RGI60-06.00467,2000-01-01_2010-01-01,569000.0,0.3254,0.3359,6,False
RGI60-06.00467,2000-01-01_2020-01-01,569000.0,0.3001,0.1734,6,False
RGI60-06.00467,2010-01-01_2020-01-01,569000.0,0.2748,0.3168,6,False
RGI60-06.00468,2000-01-01_2010-01-01,9924000.0,-0.6402,0.2313,6,False
RGI60-06.00468,2000-01-01_2020-01-01,9924000.0,-0.3757,0.1238,6,False
RGI60-06.00468,2010-01-01_2020-01-01,9924000.0,-0.1112,0.225,6,False
RGI60-06.00469,2000-01-01_2010-01-01,787000.0,-0.4348,0.3214,6,False
RGI60-06.00469,2000-01-01_2020-01-01,787000.0,-0.0879,0.1642,6,False
RGI60-06.00469,2010-01-01_2020-01-01,787000.0,0.259,0.307,6,False
RGI60-06.00470,2000-01-01_2010-01-01,38496000.0,-1.0378,0.2188,6,False
RGI60-06.00470,2000-01-01_2020-01-01,38496000.0,-0.7918,0.1154,6,False
RGI60-06.00470,2010-01-01_2020-01-01,38496000.0,-0.5458,0.1928,6,False
RGI60-06.00471,2000-01-01_2010-01-01,93266000.0,-1.6814,0.2139,6,False
RGI60-06.00471,2000-01-01_2020-01-01,93266000.0,-1.2556,0.1322,6,False
RGI60-06.00471,2010-01-01_2020-01-01,93266000.0,-0.8298,0.179,6,False
RGI60-06.00472,2000-01-01_2010-01-01,129639000.0,-0.8396,0.2005,6,False
RGI60-06.00472,2000-01-01_2020-01-01,129639000.0,-0.5877,0.0999,6,False
RGI60-06.00472,2010-01-01_2020-01-01,129639000.0,-0.3358,0.176,6,False
RGI60-06.00473,2000-01-01_2010-01-01,181416000.0,-1.1295,0.1691,6,False
RGI60-06.00473,2000-01-01_2020-01-01,181416000.0,-1.0802,0.1098,6,False
RGI60-06.00473,2010-01-01_2020-01-01,181416000.0,-1.0309,0.1367,6,False
RGI60-06.00474,2000-01-01_2010-01-01,32229000.0,-0.7644,0.2035,6,False
RGI60-06.00474,2000-01-01_2020-01-01,32229000.0,-0.5911,0.1101,6,False
RGI60-06.00474,2010-01-01_2020-01-01,32229000.0,-0.4177,0.2151,6,False
RGI60-06.00475,2000-01-01_2010-01-01,1561218000.0,-0.8731,0.1053,6,False
RGI60-06.00475,2000-01-01_2020-01-01,1561218000.0,-0.7676,0.0699,6,False
RGI60-06.00475,2010-01-01_2020-01-01,1561218000.0,-0.6622,0.072,6,False
RGI60-06.00476,2000-01-01_2010-01-01,25754000.0,-0.4377,0.2127,6,False
RGI60-06.00476,2000-01-01_2020-01-01,25754000.0,-0.3344,0.1153,6,False
RGI60-06.00476,2010-01-01_2020-01-01,25754000.0,-0.2312,0.2371,6,False
RGI60-06.00477,2000-01-01_2010-01-01,1060639000.0,-0.7645,0.1089,6,False
RGI60-06.00477,2000-01-01_2020-01-01,1060639000.0,-0.636,0.0664,6,False
RGI60-06.00477,2010-01-01_2020-01-01,1060639000.0,-0.5076,0.0756,6,False
RGI60-06.00478,2000-01-01_2010-01-01,137057000.0,-1.0547,0.1958,6,False
RGI60-06.00478,2000-01-01_2020-01-01,137057000.0,-0.5976,0.1024,6,False
RGI60-06.00478,2010-01-01_2020-01-01,137057000.0,-0.1406,0.1648,6,False
RGI60-06.00479,2000-01-01_2010-01-01,90482000.0,-1.0612,0.1773,6,False
RGI60-06.00479,2000-01-01_2020-01-01,90482000.0,-0.8762,0.1006,6,False
RGI60-06.00479,2010-01-01_2020-01-01,90482000.0,-0.6913,0.153,6,False
RGI60-06.00480,2000-01-01_2010-01-01,10496000.0,0.0429,0.2103,6,False
RGI60-06.00480,2000-01-01_2020-01-01,10496000.0,-0.1547,0.1111,6,False
RGI60-06.00480,2010-01-01_2020-01-01,10496000.0,-0.3523,0.197,6,False
RGI60-06.00481,2000-01-01_2010-01-01,30442000.0,-0.8812,0.1875,6,False
RGI60-06.00481,2000-01-01_2020-01-01,30442000.0,-0.6763,0.1049,6,False
RGI60-06.00481,2010-01-01_2020-01-01,30442000.0,-0.4713,0.1623,6,False
RGI60-06.00482,2000-01-01_2010-01-01,1276000.0,0.0367,0.2658,6,False
RGI60-06.00482,2000-01-01_2020-01-01,1276000.0,0.1056,0.1385,6,False
RGI60-06.00482,2010-01-01_2020-01-01,1276000.0,0.1744,0.2598,6,False
RGI60-06.00483,2000-01-01_2010-01-01,1067745000.0,-1.2801,0.1428,6,False
RGI60-06.00483,2000-01-01_2020-01-01,1067745000.0,-1.0565,0.0948,6,False
RGI60-06.00483,2010-01-01_2020-01-01,1067745000.0,-0.8328,0.1305,6,False
RGI60-06.00484,2000-01-01_2010-01-01,757000.0,-0.4079,0.3567,6,False
RGI60-06.00484,2000-01-01_2020-01-01,757000.0,-0.0794,0.1699,6,False
RGI60-06.00484,2010-01-01_2020-01-01,757000.0,0.2491,0.3347,6,False
RGI60-06.00485,2000-01-01_2010-01-01,95000.0,-0.1592,0.4815,6,False
RGI60-06.00485,2000-01-01_2020-01-01,95000.0,0.3083,0.2789,6,False
RGI60-06.00485,2010-01-01_2020-01-01,95000.0,0.7759,0.5601,6,False
RGI60-06.00486,2000-01-01_2010-01-01,82000.0,-0.2828,0.5219,6,False
RGI60-06.00486,2000-01-01_2020-01-01,82000.0,-0.0593,0.2569,6,False
RGI60-06.00486,2010-01-01_2020-01-01,82000.0,0.1641,0.4855,6,False
RGI60-06.00487,2000-01-01_2010-01-01,2693000.0,-0.7974,0.3047,6,False
RGI60-06.00487,2000-01-01_2020-01-01,2693000.0,-0.5273,0.1544,6,False
RGI60-06.00487,2010-01-01_2020-01-01,2693000.0,-0.2571,0.2668,6,False
RGI60-06.00488,2000-01-01_2010-01-01,70000.0,-0.5098,0.4995,6,False
RGI60-06.00488,2000-01-01_2020-01-01,70000.0,-0.0915,0.24,6,False
RGI60-06.00488,2010-01-01_2020-01-01,70000.0,0.3269,0.4542,6,False
RGI60-06.00489,2000-01-01_2010-01-01,144000.0,-1.1522,0.5973,6,False
RGI60-06.00489,2000-01-01_2020-01-01,144000.0,-0.4412,0.2843,6,False
RGI60-06.00489,2010-01-01_2020-01-01,144000.0,0.2698,0.4636,6,False
RGI60-06.00490,2000-01-01_2010-01-01,95000.0,-0.381,0.5504,6,False
RGI60-06.00490,2000-01-01_2020-01-01,95000.0,0.0853,0.2718,6,False
RGI60-06.00490,2010-01-01_2020-01-01,95000.0,0.5517,0.5601,6,False
RGI60-06.00491,2000-01-01_2010-01-01,272000.0,-0.7623,0.4199,6,False
RGI60-06.00491,2000-01-01_2020-01-01,272000.0,-0.1479,0.1868,6,False
RGI60-06.00491,2010-01-01_2020-01-01,272000.0,0.4665,0.3648,6,False
RGI60-06.00492,2000-01-01_2010-01-01,470000.0,-0.7884,0.3705,6,False
RGI60-06.00492,2000-01-01_2020-01-01,470000.0,-0.5304,0.1964,6,False
RGI60-06.00492,2010-01-01_2020-01-01,470000.0,-0.2724,0.3219,6,False
RGI60-06.00493,2000-01-01_2010-01-01,54000.0,-0.8729,0.9087,6,False
RGI60-06.00493,2000-01-01_2020-01-01,54000.0,-0.3411,0.4081,6,False
RGI60-06.00493,2010-01-01_2020-01-01,54000.0,0.1906,0.5874,6,False
RGI60-06.00494,2000-01-01_2010-01-01,71000.0,-0.7644,0.6304,6,False
RGI60-06.00494,2000-01-01_2020-01-01,71000.0,0.0911,0.2876,6,False
RGI60-06.00494,2010-01-01_2020-01-01,71000.0,0.9465,0.6455,6,False
RGI60-06.00495,2000-01-01_2010-01-01,132000.0,-0.1886,0.7098,6,False
RGI60-06.00495,2000-01-01_2020-01-01,132000.0,-0.1119,0.3682,6,False
RGI60-06.00495,2010-01-01_2020-01-01,132000.0,-0.0352,0.676,6,False
RGI60-06.00496,2000-01-01_2010-01-01,114000.0,-0.3111,0.4731,6,False
RGI60-06.00496,2000-01-01_2020-01-01,114000.0,-0.013,0.2341,6,False
RGI60-06.00496,2010-01-01_2020-01-01,114000.0,0.2851,0.4746,6,False
RGI60-06.00497,2000-01-01_2010-01-01,587000.0,-0.7438,0.3467,6,False
RGI60-06.00497,2000-01-01_2020-01-01,587000.0,-0.4669,0.1858,6,False
RGI60-06.00497,2010-01-01_2020-01-01,587000.0,-0.19,0.297,6,False
RGI60-06.00498,2000-01-01_2010-01-01,450000.0,-0.3247,0.3733,6,False
RGI60-06.00498,2000-01-01_2020-01-01,450000.0,-0.2389,0.186,6,False
RGI60-06.00498,2010-01-01_2020-01-01,450000.0,-0.1531,0.3894,6,False
RGI60-06.00499,2000-01-01_2010-01-01,386000.0,-0.379,0.3777,6,False
RGI60-06.00499,2000-01-01_2020-01-01,386000.0,-0.0289,0.1867,6,False
RGI60-06.00499,2010-01-01_2020-01-01,386000.0,0.3213,0.4046,6,False
RGI60-06.00500,2000-01-01_2010-01-01,263000.0,-0.6324,0.4109,6,False
RGI60-06.00500,2000-01-01_2020-01-01,263000.0,-0.3065,0.2097,6,False
RGI60-06.00500,2010-01-01_2020-01-01,263000.0,0.0195,0.4242,6,False
RGI60-06.00501,2000-01-01_2010-01-01,97000.0,-0.3131,0.6139,6,False
RGI60-06.00501,2000-01-01_2020-01-01,97000.0,0.8526,0.4146,6,False
RGI60-06.00501,2010-01-01_2020-01-01,97000.0,2.0183,0.8789,6,False
RGI60-06.00502,2000-01-01_2010-01-01,59000.0,-0.2115,1.2925,6,False
RGI60-06.00502,2000-01-01_2020-01-01,59000.0,0.0312,0.7145,6,False
RGI60-06.00502,2010-01-01_2020-01-01,59000.0,0.274,1.3604,6,False
RGI60-06.00503,2000-01-01_2010-01-01,243000.0,-0.2532,0.4112,6,False
RGI60-06.00503,2000-01-01_2020-01-01,243000.0,0.053,0.1971,6,False
RGI60-06.00503,2010-01-01_2020-01-01,243000.0,0.3593,0.3938,6,False
RGI60-06.00504,2000-01-01_2010-01-01,636000.0,-0.4628,0.3233,6,False
RGI60-06.00504,2000-01-01_2020-01-01,636000.0,-0.2788,0.1664,6,False
RGI60-06.00504,2010-01-01_2020-01-01,636000.0,-0.0948,0.2969,6,False
RGI60-06.00505,2000-01-01_2010-01-01,217000.0,-0.8458,0.4811,6,False
RGI60-06.00505,2000-01-01_2020-01-01,217000.0,-0.3354,0.2312,6,False
RGI60-06.00505,2010-01-01_2020-01-01,217000.0,0.175,0.3854,6,False
RGI60-06.00506,2000-01-01_2010-01-01,106000.0,-0.817,0.6005,6,False
RGI60-06.00506,2000-01-01_2020-01-01,106000.0,-0.0091,0.2213,6,False
RGI60-06.00506,2010-01-01_2020-01-01,106000.0,0.7988,0.569,6,False
RGI60-06.00507,2000-01-01_2010-01-01,321000.0,-0.8388,0.4595,6,False
RGI60-06.00507,2000-01-01_2020-01-01,321000.0,-0.3795,0.2238,6,False
RGI60-06.00507,2010-01-01_2020-01-01,321000.0,0.0797,0.3349,6,False
RGI60-06.00508,2000-01-01_2010-01-01,72000.0,-0.3324,0.5814,6,False
RGI60-06.00508,2000-01-01_2020-01-01,72000.0,0.0683,0.2877,6,False
RGI60-06.00508,2010-01-01_2020-01-01,72000.0,0.469,0.582,6,False
RGI60-06.00509,2000-01-01_2010-01-01,173000.0,-0.7602,0.4402,6,False
RGI60-06.00509,2000-01-01_2020-01-01,173000.0,-0.1984,0.1967,6,False
RGI60-06.00509,2010-01-01_2020-01-01,173000.0,0.3634,0.3887,6,False
RGI60-06.00510,2000-01-01_2010-01-01,519000.0,-0.6771,0.3615,6,False
RGI60-06.00510,2000-01-01_2020-01-01,519000.0,-0.1997,0.1673,6,False
RGI60-06.00510,2010-01-01_2020-01-01,519000.0,0.2777,0.3269,6,False
RGI60-06.00511,2000-01-01_2010-01-01,446000.0,-0.3991,0.3479,6,False
RGI60-06.00511,2000-01-01_2020-01-01,446000.0,-0.1063,0.1656,6,False
RGI60-06.00511,2010-01-01_2020-01-01,446000.0,0.1865,0.3305,6,False
RGI60-06.00512,2000-01-01_2010-01-01,2771000.0,-0.9947,0.3007,6,False
RGI60-06.00512,2000-01-01_2020-01-01,2771000.0,-0.7588,0.1669,6,False
RGI60-06.00512,2010-01-01_2020-01-01,2771000.0,-0.5229,0.2615,6,False
RGI60-06.00513,2000-01-01_2010-01-01,5543000.0,-1.0556,0.2747,6,False
RGI60-06.00513,2000-01-01_2020-01-01,5543000.0,-0.819,0.1483,6,False
RGI60-06.00513,2010-01-01_2020-01-01,5543000.0,-0.5823,0.2426,6,False
RGI60-06.00514,2000-01-01_2010-01-01,3116000.0,-0.806,0.2978,6,False
RGI60-06.00514,2000-01-01_2020-01-01,3116000.0,-0.6206,0.1587,6,False
RGI60-06.00514,2010-01-01_2020-01-01,3116000.0,-0.4351,0.2586,6,False
RGI60-06.00515,2000-01-01_2010-01-01,159000.0,0.4907,0.5773,6,False
RGI60-06.00515,2000-01-01_2020-01-01,159000.0,0.1041,0.2843,6,False
RGI60-06.00515,2010-01-01_2020-01-01,159000.0,-0.2826,0.555,6,False
RGI60-06.00516,2000-01-01_2010-01-01,825000.0,-0.0939,0.3185,6,False
RGI60-06.00516,2000-01-01_2020-01-01,825000.0,0.1182,0.1639,6,False
RGI60-06.00516,2010-01-01_2020-01-01,825000.0,0.3303,0.3067,6,False
RGI60-06.00517,2000-01-01_2010-01-01,449000.0,-0.3357,0.3327,6,False
RGI60-06.00517,2000-01-01_2020-01-01,449000.0,-0.071,0.1678,6,False
RGI60-06.00517,2010-01-01_2020-01-01,449000.0,0.1936,0.313,6,False
RGI60-06.00518,2000-01-01_2010-01-01,966000.0,-0.1212,0.2991,6,False
RGI60-06.00518,2000-01-01_2020-01-01,966000.0,-0.0277,0.1516,6,False
RGI60-06.00518,2010-01-01_2020-01-01,966000.0,0.0658,0.2836,6,False
RGI60-06.00519,2000-01-01_2010-01-01,249000.0,-0.4205,0.3634,6,False
RGI60-06.00519,2000-01-01_2020-01-01,249000.0,0.0663,0.1841,6,False
RGI60-06.00519,2010-01-01_2020-01-01,249000.0,0.5531,0.3616,6,False
RGI60-06.00520,2000-01-01_2010-01-01,406000.0,-0.2219,0.3224,6,False
RGI60-06.00520,2000-01-01_2020-01-01,406000.0,-0.1164,0.1662,6,False
RGI60-06.00520,2010-01-01_2020-01-01,406000.0,-0.0109,0.3205,6,False
RGI60-06.00521,2000-01-01_2010-01-01,482000.0,-0.2163,0.3084,6,False
RGI60-06.00521,2000-01-01_2020-01-01,482000.0,0.0153,0.1567,6,False
RGI60-06.00521,2010-01-01_2020-01-01,482000.0,0.2469,0.3113,6,False
RGI60-06.00522,2000-01-01_2010-01-01,437000.0,-0.0965,0.3192,6,False
RGI60-06.00522,2000-01-01_2020-01-01,437000.0,0.1166,0.1653,6,False
RGI60-06.00522,2010-01-01_2020-01-01,437000.0,0.3298,0.3211,6,False
RGI60-06.00523,2000-01-01_2010-01-01,707000.0,-0.1576,0.321,6,False
RGI60-06.00523,2000-01-01_2020-01-01,707000.0,0.1318,0.1658,6,False
RGI60-06.00523,2010-01-01_2020-01-01,707000.0,0.4212,0.3234,6,False
RGI60-06.00524,2000-01-01_2010-01-01,90000.0,-0.3909,0.6731,6,False
RGI60-06.00524,2000-01-01_2020-01-01,90000.0,0.1002,0.3482,6,False
RGI60-06.00524,2010-01-01_2020-01-01,90000.0,0.5912,0.6852,6,False
RGI60-06.00525,2000-01-01_2010-01-01,193000.0,-0.4606,0.5531,6,False
RGI60-06.00525,2000-01-01_2020-01-01,193000.0,-0.5898,0.3102,6,False
RGI60-06.00525,2010-01-01_2020-01-01,193000.0,-0.719,0.5594,6,False
RGI60-06.00526,2000-01-01_2010-01-01,66000.0,0.0864,0.5259,6,False
RGI60-06.00526,2000-01-01_2020-01-01,66000.0,-0.5243,0.3646,6,False
RGI60-06.00526,2010-01-01_2020-01-01,66000.0,-1.135,0.7513,6,False
RGI60-06.00527,2000-01-01_2010-01-01,139000.0,-0.9426,0.5437,6,False
RGI60-06.00527,2000-01-01_2020-01-01,139000.0,-0.7941,0.3277,6,False
RGI60-06.00527,2010-01-01_2020-01-01,139000.0,-0.6457,0.4941,6,False
RGI60-06.00528,2000-01-01_2010-01-01,330000.0,-0.3091,0.5769,6,False
RGI60-06.00528,2000-01-01_2020-01-01,330000.0,-0.2551,0.3034,6,False
RGI60-06.00528,2010-01-01_2020-01-01,330000.0,-0.2011,0.5693,6,False
RGI60-06.00529,2000-01-01_2010-01-01,207000.0,-1.0174,0.5124,6,False
RGI60-06.00529,2000-01-01_2020-01-01,207000.0,-0.8756,0.308,6,False
