rgi_id,start_date,end_date,avg_mb_mwe,avg_mb_gt,uncertainty_mwe,uncertainty_gt
RGI60-06.00263,2001,2020,-0.9039499999999998,-0.00011570559999999998,4.425756746667643,0.0005664968635734583
RGI60-06.00264,2001,2020,-0.23275,-2.0249250000000003e-05,5.780915822645769,0.0005029396765701819
RGI60-06.00265,2001,2020,-0.07669999999999996,-6.902999999999996e-06,4.3776567981204115,0.00039398911183083704
RGI60-06.00266,2001,2020,-0.5112,-0.0004559904,3.530609126561713,0.0031493033408930486
RGI60-06.00267,2001,2020,-0.1935,-4.85685e-05,3.4633962661437905,0.0008693124628020915
RGI60-06.00268,2001,2020,-0.3681,-0.00013325219999999998,3.5573682442635564,0.0012877673044234075
RGI60-06.00269,2001,2020,-0.037,-1.5947e-05,3.3657775945682173,0.0014506501432589019
RGI60-06.00270,2001,2020,-0.39649999999999996,-0.0014543619999999998,2.8294742738237266,0.01037851163638543
RGI60-06.00271,2001,2020,-0.39575,-0.00027900375000000004,3.48750905032339,0.00245869388047799
RGI60-06.00272,2001,2020,-0.27565,-0.0001372737,3.7106977730252964,0.0018479274909665977
RGI60-06.00273,2001,2020,-0.28029999999999994,-0.00013538489999999999,3.761056198796541,0.0018165901440187293
RGI60-06.00274,2001,2020,-0.08445000000000003,-1.0809600000000004e-05,4.711618510617139,0.0006030871693589939
RGI60-06.00275,2001,2020,-0.43,-0.0005430900000000001,3.126755563765495,0.003949092277035821
RGI60-06.00276,2001,2020,-0.59505,-0.00290919945,2.749665820687036,0.01344311619733892
RGI60-06.00277,2001,2020,-0.31335,-0.0015241344000000003,2.7163346862751925,0.013212251914042537
RGI60-06.00278,2001,2020,-0.40425000000000005,-0.0011472615000000003,2.9298662119876187,0.008314960309620862
RGI60-06.00279,2001,2020,-0.7232000000000001,-0.0004397056000000001,3.3415331155002788,0.0020316521342241697
RGI60-06.00280,2001,2020,-0.1072,-3.89136e-05,3.954004986665363,0.0014353038101595269
RGI60-06.00281,2001,2020,-0.7615,-0.0007622615,3.2750175438248603,0.0032782925613686854
RGI60-06.00282,2001,2020,-0.25320000000000004,-1.4179200000000003e-05,7.725311172778871,0.0004326174256756168
RGI60-06.00283,2001,2020,-0.529,-0.0014944250000000002,2.950328606416688,0.008334678313127144
RGI60-06.00284,2001,2020,-0.45945,-0.004400612100000001,2.264291212808181,0.021687381236276757
RGI60-06.00285,2001,2020,-0.6449,-0.0048960808,2.3517001863991482,0.017854107815142333
RGI60-06.00286,2001,2020,-0.5788,-0.0042964323999999995,2.363104526767751,0.017541324902197016
RGI60-06.00287,2001,2020,-0.2446,-0.000618838,2.733215004138374,0.006915033960470086
RGI60-06.00288,2001,2020,-0.51305,-0.00094144675,2.8272437307546716,0.005187992245934823
RGI60-06.00289,2001,2020,-0.396,-0.000270468,3.0396284203991284,0.0020760662111326046
RGI60-06.00290,2001,2020,-0.5892000000000001,-0.0051826032,2.290001538674807,0.020142853534183602
RGI60-06.00291,2001,2020,-1.7937,-0.22695506730000004,1.5278718343253632,0.1933200953253539
RGI60-06.00292,2001,2020,-1.0866500000000001,-0.030472925950000004,2.035692918368474,0.057086936509807125
RGI60-06.00293,2001,2020,-1.2601499999999999,-0.0235219599,2.2323003754769415,0.041668118808652586
RGI60-06.00294,2001,2020,-1.2357,-0.022378527000000002,2.270283407234778,0.04111483250502183
RGI60-06.00295,2001,2020,-0.49350000000000005,-0.0038937150000000007,2.5721072808124044,0.020293926445609872
RGI60-06.00296,2001,2020,-0.6210500000000001,-0.004095824750000001,2.657102868642794,0.01752359341869923
RGI60-06.00297,2001,2020,-0.5844,-0.0008269260000000001,3.0459536748579628,0.004310024449924017
RGI60-06.00298,2001,2020,-0.9391,-0.0009315872000000002,3.14072130991589,0.003115595539436563
RGI60-06.00299,2001,2020,-0.49060000000000004,-0.00014619880000000003,3.344677994126242,0.0009967140422496204
RGI60-06.00300,2001,2020,-0.221,-3.9559000000000005e-05,3.563069574906623,0.0006377894539082856
RGI60-06.00301,2001,2020,-0.9425500000000001,-0.05060079675000001,1.9023274490781183,0.10212644910375879
RGI60-06.00302,2001,2020,-1.1958499999999999,-0.11376958144999999,1.6993239798686648,0.16166858547276516
RGI60-06.00303,2001,2020,-1.3118500000000002,-0.15108051710000003,1.6213291859510863,0.18672199702924283
RGI60-06.00304,2001,2020,-1.7669000000000001,-0.040493814200000006,2.1612133170913803,0.04953068680110026
RGI60-06.00305,2001,2020,-0.9062000000000001,-0.07057666840000001,1.7631339260349186,0.13731639642745153
RGI60-06.00306,2001,2020,-0.71235,-0.006730995150000001,2.522686955326619,0.023836869040881222
RGI60-06.00307,2001,2020,-0.6028999999999999,-0.0017646882999999996,2.945877436159699,0.00862258325563944
RGI60-06.00308,2001,2020,-0.7074499999999999,-0.0016773639499999997,2.9241739403524885,0.00693321641257575
RGI60-06.00309,2001,2020,-1.2335999999999998,-0.1618150128,1.554670218079293,0.2039307565161151
RGI60-06.00310,2001,2020,-1.0051,-0.15784592950000004,1.5789854374645635,0.2479717680266224
RGI60-06.00311,2001,2020,-1.3568500000000001,-0.05602026595000001,1.8864377062877182,0.07788535357950102
RGI60-06.00312,2001,2020,-0.27785000000000004,-4.9735150000000015e-05,3.881364995285755,0.0006947643341561503
RGI60-06.00313,2001,2020,-0.6508499999999999,-0.0102378705,2.053750468484467,0.03230549486926067
RGI60-06.00314,2001,2020,-0.8398999999999999,-0.0032604917999999997,2.6286830536249544,0.010204547614172074
RGI60-06.00315,2001,2020,-1.0068000000000001,-0.0016461180000000002,2.823050467810348,0.0046156875148699195
RGI60-06.00316,2001,2020,-0.28135,-0.00030610880000000003,2.954961170194907,0.003214997753172059
RGI60-06.00317,2001,2020,-0.89645,-0.007029064450000001,2.5181029750044694,0.019744445427010045
RGI60-06.00318,2001,2020,-1.1497,-0.0034284054,2.7132423628844067,0.008090888726121301
RGI60-06.00319,2001,2020,-0.6273500000000001,-0.0047264549000000005,2.3406914295611503,0.017634769230313707
RGI60-06.00320,2001,2020,-0.8972499999999999,-0.005360171499999999,2.4245479001175227,0.014484249155302081
RGI60-06.00321,2001,2020,-0.34199999999999997,-0.0014531579999999998,2.5469945019097926,0.01082217963861471
RGI60-06.00322,2001,2020,-0.6908,-0.0023632268,2.624912580758879,0.008979825938776125
RGI60-06.00323,2001,2020,-0.18565,-0.0006338091,2.6849694779580626,0.009166485797748827
RGI60-06.00324,2001,2020,-0.7068,-0.0032774316,2.5297909357994683,0.011730640569302135
RGI60-06.00325,2001,2020,-0.20065000000000005,-0.0013062315000000003,2.4073600972806966,0.015671914233297335
RGI60-06.00326,2001,2020,-0.7504000000000001,-0.0081711056,2.2003884357273678,0.023960029676635308
RGI60-06.00327,2001,2020,0.0018000000000000127,3.1680000000000225e-07,4.8721762252344405,0.0008575030156412615
RGI60-06.00328,2001,2020,-1.22255,-0.1772966461,1.385461574146029,0.2009224084058054
RGI60-06.00329,2001,2020,-1.58565,-0.028643181600000005,1.996052765882924,0.036056697162909136
RGI60-06.00330,2001,2020,-1.26435,-0.0090148155,2.3681480843229727,0.016884895841222797
RGI60-06.00331,2001,2020,-0.9952,-0.004632656000000001,2.53298868684433,0.011791062337260357
RGI60-06.00332,2001,2020,-1.33555,-0.005115156500000001,2.6070534285406457,0.009985014631310674
RGI60-06.00333,2001,2020,-0.6504,-0.0011284440000000001,2.852558479441534,0.004949188961831062
RGI60-06.00334,2001,2020,-0.584,-0.0009472479999999999,2.853939888698984,0.004629090499469753
RGI60-06.00335,2001,2020,-1.35465,-0.004036857,2.6518969565558645,0.007902652930536476
RGI60-06.00336,2001,2020,-1.8658000000000001,-0.20815237960000005,1.4319499361972035,0.15975119878203242
RGI60-06.00337,2001,2020,-0.789,-0.002158704,2.7227079361843467,0.0074493289134003726
RGI60-06.00338,2001,2020,-1.6291500000000003,-0.002862416550000001,2.7909144131183465,0.004903636623848935
RGI60-06.00339,2001,2020,-1.5025,-0.1596000575,1.4477116918569968,0.15378027904412578
RGI60-06.00340,2001,2020,-1.00035,-0.055114283250000014,1.6375123539987417,0.09021874314356068
RGI60-06.00341,2001,2020,-1.29365,-0.05588438635,1.7264199574101269,0.07457961574016009
RGI60-06.00342,2001,2020,-1.18485,-0.026223100200000002,1.9299873765979079,0.042714480618864896
RGI60-06.00343,2001,2020,-0.9763,-0.017642717300000003,2.0061513170719096,0.036253160450806475
RGI60-06.00344,2001,2020,-0.7361500000000001,-0.009138566100000002,2.136672539446523,0.02652465290468914
RGI60-06.00345,2001,2020,-0.5429,-0.0050723147,2.262374733887841,0.0211373671387141
RGI60-06.00346,2001,2020,-0.87945,-0.00761515755,2.295917391275457,0.019880348691054185
RGI60-06.00347,2001,2020,-1.39155,-0.0283681383,1.9761394426506391,0.04028557867787593
RGI60-06.00348,2001,2020,0.20834999999999998,2.3960249999999998e-05,5.816143443743284,0.0006688564960304778
RGI60-06.00349,2001,2020,-1.2889,-0.006231831500000001,2.5148422506071504,0.012159262281685573
RGI60-06.00350,2001,2020,-0.7434499999999999,-0.0017277777999999998,2.7417077017194993,0.0063717286987961174
RGI60-06.00351,2001,2020,-0.9432500000000001,-0.0009809800000000002,3.018665162107166,0.0031394117685914526
RGI60-06.00352,2001,2020,-0.6821,-0.0008301157000000001,2.9299940473271997,0.0035658027555972023
RGI60-06.00353,2001,2020,-0.10080000000000003,-9.475200000000004e-06,3.9098718438542917,0.00036752795332230346
RGI60-06.00354,2001,2020,-0.49060000000000004,-0.0004979590000000001,3.0372709206380315,0.0030828299844476025
RGI60-06.00355,2001,2020,-0.8442500000000001,-0.00046687025000000007,3.0667524728400695,0.0016959141174805585
RGI60-06.00356,2001,2020,-0.8318,-0.0005165478000000001,3.176007621234953,0.001972300732786906
RGI60-06.00357,2001,2020,0.1381,8.286e-06,4.794598158940581,0.0002876758895364349
RGI60-06.00358,2001,2020,-0.16999999999999998,-1.819e-05,4.954022962361155,0.0005300804569726437
RGI60-06.00359,2001,2020,-0.92845,-0.00258387635,2.7089345700437235,0.007538964908431684
RGI60-06.00360,2001,2020,-0.41515,-7.597245e-05,3.7244625504465008,0.0006815766467317097
RGI60-06.00361,2001,2020,-0.6627,-4.97025e-05,6.328980996766638,0.00047467357475749783
RGI60-06.00362,2001,2020,-1.2125,-0.00166355,2.8872112062119015,0.003961253774922729
RGI60-06.00363,2001,2020,-1.7212,-0.00039931840000000004,3.544452148716038,0.0008223128985021208
RGI60-06.00364,2001,2020,-1.2178,-0.0007501648,3.3095413390280406,0.002038677464841273
RGI60-06.00365,2001,2020,-1.59255,-0.008954908650000001,2.5449597467106915,0.014310308655754219
RGI60-06.00366,2001,2020,-1.6688499999999997,-0.0020393346999999997,2.9547797699852723,0.003610740878922003
RGI60-06.00367,2001,2020,-0.5439,-4.4599800000000006e-05,4.3332106261498575,0.00035532327134428835
RGI60-06.00368,2001,2020,-0.56965,-0.0002688748,3.1538898058053166,0.0014886359883401095
RGI60-06.00369,2001,2020,-1.53845,-0.005464574400000001,2.650585398099356,0.009414879334048915
RGI60-06.00370,2001,2020,-0.1038,-1.0587600000000002e-05,4.608467612984515,0.00047006369652442055
RGI60-06.00371,2001,2020,-0.2891,-2.6886300000000004e-05,4.906682297755351,0.00045632145369124764
RGI60-06.00372,2001,2020,-0.19669999999999996,-7.74998e-05,4.0432900965508,0.0015930562980410153
RGI60-06.00373,2001,2020,0.2976,5.62464e-05,4.124870815102185,0.000779600584054313
RGI60-06.00374,2001,2020,0.13720000000000004,4.2257600000000014e-05,3.5991622996252097,0.0011085419882845646
RGI60-06.00375,2001,2020,-0.47204999999999997,-0.00017135415,4.127388002048953,0.00149824184474377
RGI60-06.00376,2001,2020,0.35490000000000005,3.868410000000001e-05,6.599855564347921,0.0007193842565139235
RGI60-06.00377,2001,2020,-0.6964,-0.9949633936000001,0.8935206256771886,1.2765943624000158
RGI60-06.00378,2001,2020,-0.3078,-0.00025178040000000003,3.2076446460171746,0.002623853320442049
RGI60-06.00379,2001,2020,-0.5976000000000001,-0.0003746952000000001,3.535962764358947,0.00221704865325306
RGI60-06.00380,2001,2020,0.18275000000000002,0.00013139725000000003,3.217730181534641,0.002313548000523407
RGI60-06.00381,2001,2020,0.31179999999999997,2.0266999999999998e-05,5.466112823368527,0.00035529733351895423
RGI60-06.00382,2001,2020,-0.09759999999999999,-3.9430399999999994e-05,3.569460995862422,0.0014420622423284186
RGI60-06.00383,2001,2020,0.33094999999999997,0.00015455365000000001,3.4265901881720753,0.0016002176178763594
RGI60-06.00384,2001,2020,-0.26055,-0.00013131720000000003,3.8385988220358582,0.0019346538063060726
RGI60-06.00385,2001,2020,-0.13065000000000002,-7.146555e-05,3.376868049896941,0.0018471468232936267
RGI60-06.00386,2001,2020,-0.3718,-3.42056e-05,4.374605265136074,0.00040246368439251877
RGI60-06.00387,2001,2020,1.59055,0.0002767557,4.365068762627102,0.0007595219646971158
RGI60-06.00388,2001,2020,-0.16505,-0.00010744755000000001,3.333248720398771,0.0021699449169796
RGI60-06.00389,2001,2020,-0.04845000000000001,-2.2044750000000006e-05,3.4025478440601744,0.0015481592690473793
RGI60-06.00390,2001,2020,0.0836,1.60512e-05,4.373550290487842,0.0008397216557736657
RGI60-06.00391,2001,2020,0.18780000000000002,2.6667600000000005e-05,4.237161809204129,0.0006016769769069864
RGI60-06.00392,2001,2020,-0.18595,-8.386345e-05,4.118195806909896,0.0018573063089163634
RGI60-06.00393,2001,2020,0.20270000000000002,7.175580000000001e-05,3.8212279757334584,0.0013527147034096444
RGI60-06.00394,2001,2020,0.36329999999999996,9.227819999999999e-05,3.9187225670900623,0.0009953555320408758
RGI60-06.00395,2001,2020,-0.5637000000000001,-0.00016741890000000002,3.804219582809888,0.0011298532160945367
RGI60-06.00396,2001,2020,0.006900000000000001,1.8768000000000004e-06,3.7850763853082166,0.001029540776803835
RGI60-06.00397,2001,2020,-0.15165,-3.821580000000001e-05,3.6984529265236064,0.0009320101374839489
RGI60-06.00398,2001,2020,0.34895,6.246205e-05,4.476060835014921,0.0008012148894676708
RGI60-06.00399,2001,2020,-0.28884999999999994,-6.961285e-05,4.13170302391554,0.0009957404287636452
RGI60-06.00400,2001,2020,0.15704999999999997,2.0887649999999996e-05,4.258788616273565,0.0005664188859643841
RGI60-06.00401,2001,2020,-0.25865000000000005,-2.5865000000000004e-05,6.703244470488093,0.0006703244470488093
RGI60-06.00402,2001,2020,-0.27845,-3.84261e-05,4.243741428768461,0.0005856363171700476
RGI60-06.00403,2001,2020,-0.6239000000000001,-0.0005103502000000002,3.315139040409563,0.0027117837350550227
RGI60-06.00404,2001,2020,-0.08864999999999998,-1.4183999999999997e-05,3.588822781019578,0.0005742116449631325
RGI60-06.00405,2001,2020,0.03995000000000002,2.4769000000000016e-06,4.7092339540409425,0.00029197250515053847
RGI60-06.00406,2001,2020,-0.25705,-0.00111019895,2.6890142106027026,0.011613852375593073
RGI60-06.00407,2001,2020,-0.71075,-0.045110591750000005,1.797768417313124,0.11410256367844668
RGI60-06.00408,2001,2020,-0.9449499999999998,-0.028903185649999996,2.075975455891188,0.06349786126934377
RGI60-06.00409,2001,2020,-0.07715000000000001,-0.0020136150000000003,1.9054879438780852,0.04973323533521802
RGI60-06.00410,2001,2020,-0.2649,-0.007620378300000001,1.8627921466064818,0.05358694168142867
RGI60-06.00411,2001,2020,-0.8833499999999999,-0.01963775385,2.1660105108663728,0.04815257966707033
RGI60-06.00412,2001,2020,-0.9656499999999999,-0.0288748663,2.0372707536600236,0.060918470075942026
RGI60-06.00413,2001,2020,-0.6955500000000001,-0.008711068200000002,2.342311257093818,0.02933510618384298
RGI60-06.00414,2001,2020,-0.6568499999999999,-0.0057789663000000005,2.532536614501929,0.02228125713438797
RGI60-06.00415,2001,2020,-0.31020000000000003,-0.0027772206,2.282491399600956,0.02043514550062736
RGI60-06.00416,2001,2020,-1.21425,-0.9195612390000001,0.906399031465482,0.6864232377210613
RGI60-06.00417,2001,2020,-0.05029999999999999,-4.828799999999999e-06,4.38160220894091,0.0004206338120583274
RGI60-06.00418,2001,2020,-0.8233500000000001,-0.005809557600000001,2.5255267900507787,0.017820117030598295
RGI60-06.00419,2001,2020,-0.050050000000000004,-5.9059000000000005e-06,4.2466874183704375,0.0005011091153677117
RGI60-06.00420,2001,2020,0.036449999999999996,9.258299999999999e-06,3.5820594491625437,0.0009098431000872861
RGI60-06.00421,2001,2020,-0.47620000000000007,-0.0024052862000000005,2.7332866729967273,0.01380583098530647
RGI60-06.00422,2001,2020,-0.29945000000000005,-0.0018122714000000004,2.63066445212535,0.01592078126426262
RGI60-06.00423,2001,2020,-0.41655,-0.00230893665,2.6636347171870924,0.014764527237368054
RGI60-06.00424,2001,2020,-0.7966,-0.2544842258,1.177943279200371,0.37630929380318817
RGI60-06.00425,2001,2020,-0.25615,-0.00182353185,2.6787180459643998,0.01906979376922056
RGI60-06.00426,2001,2020,-0.09694999999999998,-6.6895499999999985e-06,4.803504735359256,0.00033144182673978874
RGI60-06.00427,2001,2020,-0.17244999999999996,-0.0008477641999999999,2.731344479757425,0.013427289462487502
RGI60-06.00428,2001,2020,-0.34595000000000004,-0.0015564290500000002,2.837132178745557,0.012764257672176262
RGI60-06.00429,2001,2020,-0.36829999999999996,-0.0022635718,2.700778864770202,0.01659898690287766
RGI60-06.00430,2001,2020,-1.01355,-0.0034845849,2.788404091452478,0.00958653326641362
RGI60-06.00431,2001,2020,-0.25545,-0.0010777435500000001,2.7606035444281254,0.01164698635394226
RGI60-06.00432,2001,2020,-0.1545,-3.2754000000000005e-05,4.457677587561111,0.0009450276485629556
RGI60-06.00433,2001,2020,-0.67395,-0.00028575480000000004,3.809234395974684,0.0016151153838932662
RGI60-06.00434,2001,2020,-0.16785,-0.00029491245000000003,3.2067477911395246,0.005634255869032145
RGI60-06.00435,2001,2020,-0.24555000000000007,-0.0009085350000000002,2.7785969715702636,0.010280808794809975
RGI60-06.00436,2001,2020,-0.7855500000000001,-0.0016590816000000002,2.9175787932900272,0.006161926411428538
RGI60-06.00437,2001,2020,-0.6307999999999999,-0.0012754776,2.8355693636336015,0.005733521253267143
RGI60-06.00438,2001,2020,-0.6611,-0.00014544200000000002,4.299394221497409,0.0009458667287294301
RGI60-06.00439,2001,2020,-0.4032,-0.0011809728,2.9295298107353953,0.008580592815643974
RGI60-06.00440,2001,2020,-0.09795000000000001,-0.00024536475000000007,2.803365982553843,0.007022431786297378
RGI60-06.00441,2001,2020,-0.7763499999999999,-0.0014222731999999998,3.0043736938571257,0.005504012607146255
RGI60-06.00442,2001,2020,-0.8226000000000001,-0.0013153374000000003,3.0278989720384972,0.004841610456289557
RGI60-06.00443,2001,2020,-2.0713,-0.5614652197,1.2278141515882346,0.3328223542568712
RGI60-06.00444,2001,2020,-0.26464999999999994,-0.00046604864999999994,3.0951023010051903,0.005450475152070141
RGI60-06.00445,2001,2020,-0.6432,-0.010763308800000001,2.3538219093362565,0.03938885583083292
RGI60-06.00446,2001,2020,0.013749999999999998,2.8049999999999997e-05,2.8221922708129297,0.005757272232458377
RGI60-06.00447,2001,2020,-0.2979,-0.0005383053000000001,3.022808252743867,0.0054622145127081675
RGI60-06.00448,2001,2020,-0.7554500000000001,-0.0013144830000000002,3.0124578024715043,0.005241676576300418
RGI60-06.00449,2001,2020,-0.17525000000000002,-1.1917000000000003e-05,5.126401733403477,0.00034859531787143647
RGI60-06.00450,2001,2020,-0.06915000000000002,-0.00011029425000000004,3.1392625586532885,0.005007123781051995
RGI60-06.00451,2001,2020,-0.77545,-0.00094837535,3.1274491432415847,0.0038248703021844586
RGI60-06.00452,2001,2020,0.018099999999999995,4.289699999999999e-06,3.6723945552401505,0.0008703575095919157
RGI60-06.00453,2001,2020,-0.384,-0.001728768,2.864735481835445,0.012897039139223174
RGI60-06.00454,2001,2020,0.0823,9.11061e-05,3.03519355888321,0.0033599592696837138
RGI60-06.00455,2001,2020,-0.49665,-0.0005135361,3.2148296486868224,0.0033241338567421745
RGI60-06.00456,2001,2020,-0.24695,-0.0001689138,3.2410586497954545,0.0022168841164600913
RGI60-06.00457,2001,2020,-0.2384,-0.0001993024,3.125497397434878,0.0026129158242555583
RGI60-06.00458,2001,2020,-0.2694,-0.0001901964,3.222198184652626,0.002274871918364754
RGI60-06.00459,2001,2020,-0.3989,-2.27373e-05,4.812878875807315,0.00027433409592101694
RGI60-06.00460,2001,2020,-0.19390000000000002,-0.0001906037,3.2031351708314566,0.0031486818729273224
RGI60-06.00461,2001,2020,0.17865,0.00014452785000000003,3.1185934273433404,0.0025229420827207628
RGI60-06.00462,2001,2020,-0.761,-0.000662831,3.13904603578949,0.002734109097172646
RGI60-06.00463,2001,2020,0.1668,1.68468e-05,5.0916660053257425,0.0005142582665379
RGI60-06.00464,2001,2020,-4.345699999999999,-0.0007648431999999999,3.3752531988460794,0.00059404456299691
RGI60-06.00465,2001,2020,-0.73615,-0.15626035205,1.4901602705768533,0.31631185015453694
RGI60-06.00466,2001,2020,-0.68895,-0.1653824475,1.4837598300557162,0.35617654720487474
RGI60-06.00467,2001,2020,0.3348,0.0001905012,3.38838991638911,0.0019279938624254037
RGI60-06.00468,2001,2020,-0.3934,-0.0039041016000000003,2.3926637561338024,0.023744795115871856
RGI60-06.00469,2001,2020,-0.06285,-4.946295000000001e-05,3.3225250812163103,0.0026148272389172364
RGI60-06.00470,2001,2020,-0.8642999999999998,-0.03327209279999999,2.0311541251344103,0.07819130920117426
RGI60-06.00471,2001,2020,-1.3655,-0.127354723,1.7044901913942858,0.15897098219057948
RGI60-06.00472,2001,2020,-0.63535,-0.08236613864999999,1.6787257269898432,0.21762832452123632
RGI60-06.00473,2001,2020,-1.19545,-0.2168737572,1.3239362291953438,0.2401832149557025
RGI60-06.00474,2001,2020,-0.6394,-0.0206072226,2.050604654720853,0.06608893741699838
RGI60-06.00475,2001,2020,-0.8479000000000001,-1.3237567422,0.6564754421051132,1.0249012767724608
RGI60-06.00476,2001,2020,-0.362,-0.009322948000000001,2.1120600342819795,0.0543939941228981
RGI60-06.00477,2001,2020,-0.7002499999999999,-0.7427124597499999,0.7768213092964231,0.823926976670849
RGI60-06.00478,2001,2020,-0.6245499999999999,-0.08559894935,1.5930579457061937,0.2183397428646538
RGI60-06.00479,2001,2020,-0.9636000000000001,-0.08718845520000003,1.596053521345315,0.14441411471836682
RGI60-06.00480,2001,2020,-0.186,-0.001952256,2.245192732579862,0.023565542921158235
RGI60-06.00481,2001,2020,-0.73655,-0.022422055100000005,1.8851622427894934,0.05738810899499776
RGI60-06.00482,2001,2020,0.12594999999999998,0.0001607122,2.998333493078857,0.0038258735371686217
RGI60-06.00483,2001,2020,-1.1641,-1.2429619545000001,0.9628875020888878,1.0281183159178997
RGI60-06.00484,2001,2020,-0.05605000000000001,-4.242985000000001e-05,3.714838895633018,0.0028121330439941947
RGI60-06.00485,2001,2020,0.393,3.7335e-05,5.447439730194354,0.0005175067743684636
RGI60-06.00486,2001,2020,-0.041100000000000005,-3.3702000000000004e-06,5.580977800397079,0.0004576401796325605
RGI60-06.00487,2001,2020,-0.5613,-0.0015115809000000003,3.0637713215928932,0.008250736169049661
RGI60-06.00488,2001,2020,-0.05655000000000001,-3.958500000000001e-06,5.099409786371076,0.00035695868504597534
RGI60-06.00489,2001,2020,-0.417,-6.0048000000000005e-05,5.291663428884998,0.0007619995337594397
RGI60-06.00490,2001,2020,0.13479999999999998,1.2805999999999999e-05,5.680832837401976,0.0005396791195531878
RGI60-06.00491,2001,2020,-0.10454999999999999,-2.84376e-05,3.950446362081748,0.0010745214104862357
RGI60-06.00492,2001,2020,-0.56905,-0.0002674535,3.6429939176808745,0.001712207141310011
RGI60-06.00493,2001,2020,-0.32265,-1.74231e-05,6.569114119819862,0.0003547321624702726
RGI60-06.00494,2001,2020,0.19165,1.360715e-05,6.0967830266431715,0.00043287159489166515
RGI60-06.00495,2001,2020,-0.118,-1.5576e-05,7.606203498412266,0.0010040188617904192
RGI60-06.00496,2001,2020,0.00990000000000001,1.1286000000000011e-06,4.8710888485312545,0.0005553041287325631
RGI60-06.00497,2001,2020,-0.49099999999999994,-0.00028821699999999995,3.3649063735042395,0.0019752000412469888
RGI60-06.00498,2001,2020,-0.25660000000000005,-0.00011547000000000003,3.9819226302282758,0.001791865183602724
RGI60-06.00499,2001,2020,0.008700000000000003,3.3582000000000016e-06,3.9751567783606445,0.001534410516447209
RGI60-06.00500,2001,2020,-0.3044,-8.00572e-05,4.263331984976425,0.0011212563120488
RGI60-06.00501,2001,2020,1.0901,0.00010573970000000002,6.818114217872004,0.0006613570791335845
RGI60-06.00502,2001,2020,0.06975,4.11525e-06,15.123985024902987,0.0008923151164692764
RGI60-06.00503,2001,2020,0.09,2.1870000000000002e-05,4.492488756903016,0.001091674767927433
RGI60-06.00504,2001,2020,-0.29864999999999997,-0.0001899414,3.420771379859011,0.002175610597590331
RGI60-06.00505,2001,2020,-0.32049999999999995,-6.954849999999999e-05,4.412670442700666,0.0009575494860660444
RGI60-06.00506,2001,2020,0.07069999999999996,7.494199999999996e-06,4.6649155088800125,0.0004944810439412813
RGI60-06.00507,2001,2020,-0.37510000000000004,-0.00012040710000000002,3.887412778531007,0.0012478595019084532
RGI60-06.00508,2001,2020,0.1197,8.6184e-06,6.337465842874835,0.0004562975406869881
RGI60-06.00509,2001,2020,-0.1511,-2.6140300000000004e-05,4.296109012562722,0.0007432268591733509
RGI60-06.00510,2001,2020,-0.16570000000000001,-8.59983e-05,3.6235368776248293,0.0018806156394872865
RGI60-06.00511,2001,2020,-0.08685000000000001,-3.873510000000001e-05,3.6922557274562515,0.0016467460544454882
RGI60-06.00512,2001,2020,-0.8284,-0.0022954964,2.929287551145787,0.008117055804224976
RGI60-06.00513,2001,2020,-0.8952499999999999,-0.004962370749999999,2.7722308318140456,0.015366475500745257
RGI60-06.00514,2001,2020,-0.6768000000000001,-0.0021089088000000003,2.9767172224488965,0.009275450865150761
RGI60-06.00515,2001,2020,0.0738,1.1734200000000002e-05,6.058757227393797,0.0009633423991556138
RGI60-06.00516,2001,2020,0.1555,0.00012828750000000002,3.433967073130801,0.002833022835332911
RGI60-06.00517,2001,2020,-0.052400000000000016,-2.352760000000001e-05,3.526892361897539,0.0015835746704919952
RGI60-06.00518,2001,2020,-0.01885,-1.8209099999999998e-05,3.2218597115135372,0.003112316481322077
RGI60-06.00519,2001,2020,0.12705,3.163545e-05,3.8654146104530347,0.0009624882380028057
RGI60-06.00520,2001,2020,-0.12255,-4.975530000000001e-05,3.6360461116509413,0.001476234721330282
RGI60-06.00521,2001,2020,0.04115,1.98343e-05,3.504361700320003,0.0016891023395542418
RGI60-06.00522,2001,2020,0.15040000000000003,6.572480000000003e-05,3.552464667341398,0.001552427059628191
RGI60-06.00523,2001,2020,0.179,0.000126553,3.613139594112707,0.0025544896930376837
RGI60-06.00524,2001,2020,0.16460000000000002,1.4814000000000002e-05,7.192819963584609,0.0006473537967226148
RGI60-06.00525,2001,2020,-0.6753,-0.00013033290000000002,5.82858814002656,0.001124917511025126
RGI60-06.00526,2001,2020,-0.6533,-4.31178e-05,5.563196646261939,0.00036717097865328796
RGI60-06.00527,2001,2020,-0.8712500000000001,-0.00012110375000000002,4.8471043943739875,0.0006737475108179843
RGI60-06.00528,2001,2020,-0.27895,-9.205349999999999e-05,6.295039818593525,0.002077363140135863
RGI60-06.00529,2001,2020,-0.95985,-0.00019868895,4.475292861073468,0.0009263856222422079
RGI60-06.00530,2001,2020,-0.44335,-0.00022788190000000004,4.339454011978715,0.0022304793621570596
RGI60-06.00531,2001,2020,-0.45430000000000004,-4.1341300000000003e-05,7.050147965961186,0.0006415634649024679
RGI60-06.00532,2001,2020,-0.6593,-0.0001555948,5.97436101110488,0.0014099491986207515
